dateType,name,important_date,publisher,description,source
MULTI_FAITH,Lent,28/03/2019,Faith Communities Council of Victoria,6 March 2019 - 18 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ridvan,24/04/2019,Faith Communities Council of Victoria,21 April - 2 May 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great lent (Orthodox),15/04/2019,Faith Communities Council of Victoria,11 March 2019-19 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lent,15/04/2019,Faith Communities Council of Victoria,6 March 2019 - 18 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great lent (Orthodox),8/04/2019,Faith Communities Council of Victoria,11 March 2019-19 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great lent (Orthodox),9/04/2019,Faith Communities Council of Victoria,11 March 2019-19 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lent,12/04/2019,Faith Communities Council of Victoria,6 March 2019 - 18 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lent,11/04/2019,Faith Communities Council of Victoria,6 March 2019 - 18 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Pesach,24/04/2019,Faith Communities Council of Victoria,20-27 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Pesach,27/04/2019,Faith Communities Council of Victoria,20-27 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Good/Holy Friday,19/04/2019,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Easter/Pascha [Orthodox],28/04/2019,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ridvan,28/04/2019,Faith Communities Council of Victoria,21 April - 2 May 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ridvan,29/04/2019,Faith Communities Council of Victoria,21 April - 2 May 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,28/05/2019,Faith Communities Council of Victoria,6 May -4 June 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,1/06/2019,Faith Communities Council of Victoria,6 May -4 June 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,19/05/2019,Faith Communities Council of Victoria,6 May -4 June 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,13/05/2019,Faith Communities Council of Victoria,6 May -4 June 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,22/05/2019,Faith Communities Council of Victoria,6 May -4 June 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,29/05/2019,Faith Communities Council of Victoria,6 May -4 June 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ridvan,30/04/2019,Faith Communities Council of Victoria,21 April - 2 May 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,7/05/2019,Faith Communities Council of Victoria,6 May -4 June 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Eid ul Fitr,6/06/2019,Faith Communities Council of Victoria,5-7 June 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Navaratri,29/09/2019,Faith Communities Council of Victoria,29 September - 7 October 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Navaratri,30/09/2019,Faith Communities Council of Victoria,29 September - 7 October 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,3/06/2019,Faith Communities Council of Victoria,6 May -4 June 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Eid Al Adha,15/08/2019,Faith Communities Council of Victoria,12-15 August 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Pentecost,9/06/2019,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Dussehra,8/10/2019,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,11/12/2019,Faith Communities Council of Victoria,1-24 Dec 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,15/12/2019,Faith Communities Council of Victoria,1-24 Dec 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Bandi Chhor Divas (Diwali),27/10/2019,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Birth of Bab,29/10/2019,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,1/12/2019,Faith Communities Council of Victoria,1-24 Dec 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Yom Kippur,9/10/2019,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Mahayana New Year,12/01/2020,Faith Communities Council of Victoria,10-12 January 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Magha Puja Day / Sangha Day,9/02/2020,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Nirvana Day,15/02/2020,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lent,8/04/2020,Faith Communities Council of Victoria,26 February - 9 April 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),6/03/2020,Faith Communities Council of Victoria,2 March - 10 April 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),16/03/2020,Faith Communities Council of Victoria,2 March - 10 April 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),18/03/2020,Faith Communities Council of Victoria,2 March - 10 April 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lent,4/03/2020,Faith Communities Council of Victoria,26 February - 9 April 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lent,8/03/2020,Faith Communities Council of Victoria,26 February - 9 April 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lent,12/03/2020,Faith Communities Council of Victoria,26 February - 9 April 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lent,14/03/2020,Faith Communities Council of Victoria,26 February - 9 April 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lent,26/03/2020,Faith Communities Council of Victoria,26 February - 9 April 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lent,27/02/2020,Faith Communities Council of Victoria,26 February - 9 April 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lent,4/04/2020,Faith Communities Council of Victoria,26 February - 9 April 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lent,16/03/2020,Faith Communities Council of Victoria,26 February - 9 April 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lent,22/03/2020,Faith Communities Council of Victoria,26 February - 9 April 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Baisakhi,13/04/2020,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ridvan,22/04/2020,Faith Communities Council of Victoria,20 April - 1 May 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),5/04/2020,Faith Communities Council of Victoria,2 March - 10 April 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),26/03/2020,Faith Communities Council of Victoria,2 March - 10 April 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Theravada New Year,8/04/2020,Faith Communities Council of Victoria,7-9 April 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,29/04/2020,Faith Communities Council of Victoria,24 April - 23 May 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,6/05/2020,Faith Communities Council of Victoria,24 April - 23 May 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ridvan,26/04/2020,Faith Communities Council of Victoria,20 April - 1 May 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Holy Week,12/04/2020,Faith Communities Council of Victoria,5 - 12 April 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Pesach,15/04/2020,Faith Communities Council of Victoria,9-16 April 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Tisha B'Av,30/07/2020,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Eid Al Adha,2/08/2020,Faith Communities Council of Victoria,31 July - 3 August 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Simchat Torah,11/10/2020,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Navaratri,17/10/2020,Faith Communities Council of Victoria,17-26 October 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Hijra,20/08/2020,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Sukkot,3/10/2020,Faith Communities Council of Victoria,3-9 October 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Pentecost,31/05/2020,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Martyrdom of Guru Arjun Dev Ji,16/06/2020,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,14/05/2020,Faith Communities Council of Victoria,24 April - 23 May 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,19/05/2020,Faith Communities Council of Victoria,24 April - 23 May 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,13/05/2020,Faith Communities Council of Victoria,24 April - 23 May 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Declaration of the Bab,23/05/2020,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Vesak / Buddha Day,7/05/2020,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,3/12/2020,Faith Communities Council of Victoria,29 November - 24 December 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,5/12/2020,Faith Communities Council of Victoria,29 November - 24 December 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Navaratri,22/10/2020,Faith Communities Council of Victoria,17-26 October 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Navaratri,23/10/2020,Faith Communities Council of Victoria,17-26 October 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Dussehra,25/10/2020,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,All Saints Day,1/11/2020,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,29/11/2020,Faith Communities Council of Victoria,29 November - 24 December 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,14/12/2020,Faith Communities Council of Victoria,29 November - 24 December 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,13/12/2020,Faith Communities Council of Victoria,29 November - 24 December 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,2/12/2020,Faith Communities Council of Victoria,29 November - 24 December 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Navaratri,20/10/2020,Faith Communities Council of Victoria,17-26 October 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,7/12/2020,Faith Communities Council of Victoria,29 November - 24 December 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,22/12/2020,Faith Communities Council of Victoria,29 November - 24 December 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Hanukkah,16/12/2020,Faith Communities Council of Victoria,11 - 18 December 2020,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lent,26/03/2019,Faith Communities Council of Victoria,6 March 2019 - 18 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great lent (Orthodox),27/03/2019,Faith Communities Council of Victoria,11 March 2019-19 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great lent (Orthodox),22/03/2019,Faith Communities Council of Victoria,11 March 2019-19 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lent,23/03/2019,Faith Communities Council of Victoria,6 March 2019 - 18 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great lent (Orthodox),29/03/2019,Faith Communities Council of Victoria,11 March 2019-19 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lent,29/03/2019,Faith Communities Council of Victoria,6 March 2019 - 18 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great lent (Orthodox),12/03/2019,Faith Communities Council of Victoria,11 March 2019-19 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lent,24/03/2019,Faith Communities Council of Victoria,6 March 2019 - 18 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Nativity (Orthodox),7/01/2019,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Hola Mohalla,21/03/2019,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Holi,21/03/2019,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great lent (Orthodox),6/04/2019,Faith Communities Council of Victoria,11 March 2019-19 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lailat al Miraj,3/04/2019,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great lent (Orthodox),4/04/2019,Faith Communities Council of Victoria,11 March 2019-19 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great lent (Orthodox),11/04/2019,Faith Communities Council of Victoria,11 March 2019-19 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lent,10/04/2019,Faith Communities Council of Victoria,6 March 2019 - 18 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lent,2/04/2019,Faith Communities Council of Victoria,6 March 2019 - 18 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lent,31/03/2019,Faith Communities Council of Victoria,6 March 2019 - 18 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Holy Week,18/04/2019,Faith Communities Council of Victoria,14-20 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Rama Navami,14/04/2019,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Baisakhi,14/04/2019,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Theravada New Year,19/04/2019,Faith Communities Council of Victoria,19-21 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Holy Week,20/04/2019,Faith Communities Council of Victoria,14-20 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lailat al Bara'ah,21/04/2019,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Pesach,21/04/2019,Faith Communities Council of Victoria,20-27 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Theravada New Year,21/04/2019,Faith Communities Council of Victoria,19-21 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ridvan,2/05/2019,Faith Communities Council of Victoria,21 April - 2 May 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ridvan,27/04/2019,Faith Communities Council of Victoria,21 April - 2 May 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Pesach,22/04/2019,Faith Communities Council of Victoria,20-27 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Pesach,25/04/2019,Faith Communities Council of Victoria,20-27 April 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,6/05/2019,Faith Communities Council of Victoria,6 May -4 June 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Assumption of the Blessed Virgin Mary,15/08/2019,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lailat al Qadr,1/06/2019,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,4/06/2019,Faith Communities Council of Victoria,6 May -4 June 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,23/05/2019,Faith Communities Council of Victoria,6 May -4 June 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,25/05/2019,Faith Communities Council of Victoria,6 May -4 June 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Eid Al Adha,12/08/2019,Faith Communities Council of Victoria,12-15 August 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Shavuot,10/06/2019,Faith Communities Council of Victoria,9-10 June 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,9/05/2019,Faith Communities Council of Victoria,6 May -4 June 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Shavuot,9/06/2019,Faith Communities Council of Victoria,9-10 June 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Vesak / Buddha Day,19/05/2019,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Sukkot,15/10/2019,Faith Communities Council of Victoria,14-20 October 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Sukkot,16/10/2019,Faith Communities Council of Victoria,14-20 October 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Sukkot,17/10/2019,Faith Communities Council of Victoria,14-20 October 2019,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Conferment of Guruship to Guru Granth Sahib,20/10/2019,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
