NOMBRE,IDNOMBRE,tieneInstalacionesDeportivas,tieneWifi,generoAlumnos,TRANSPORTE,Cercanias,Cercanias Lines,Cercanias Station,Metro,Metro_Station,metro_line,Bus,bus_line,Superfice m²,ACCESIBILIDAD,NOMBRE-VIA,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,LATITUD,LONGITUD,TELEFONO,EMAIL,TIPO,TipoInstalacion
Universidad Complutense de Madrid. Facultad de Ciencias Geológicas,Universidad-Complutense-de-Madrid.-Facultad-de-Ciencias-Geologicas,,,,Metro: Ciudad Universitaria (línea 6).,,,,Metro: Ciudad Universitaria (línea 6),Ciudad Universitaria,6,,,,Sin información sobre accesibilidad para personas con movilidad reducida,JOSE ANTONIO NOVAIS,12,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,4.044.860.689.706.260,-37.257.076.188.100.300,"913944837
913945109",infoweb@geo.ucm.es,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Complutense de Madrid. Facultad de Ciencias Matemáticas,Universidad-Complutense-de-Madrid.-Facultad-de-Ciencias-Matematicas,,,,Metro: Ciudad Universitaria (línea 6).,,,,Metro: Ciudad Universitaria (línea 6),Ciudad Universitaria,6,,,,Sin información sobre accesibilidad para personas con movilidad reducida,CIENCIAS,3,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,4.044.945.850.908.750,-37.259.383.636.708.400,913944624,solicitudesmat@ucm.es,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Complutense de Madrid. Facultad de Ciencias Químicas,Universidad-Complutense-de-Madrid.-Facultad-de-Ciencias-Quimicas,,,,Metro: Ciudad Universitaria (línea 6).,,,,Metro: Ciudad Universitaria (línea 6),Ciudad Universitaria,6,,,,Sin información sobre accesibilidad para personas con movilidad reducida,CIENCIAS,2,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,4.045.059.008.963.720,-372.544.215.024.058,"913944293
913944296",salquim@ucm.es,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Complutense de Madrid. Facultad de Comercio y Turismo,Universidad-Complutense-de-Madrid.-Facultad-de-Comercio-y-Turismo,,,,Metro: Islas Filipinas (línea 7).,,,,Metro: Islas Filipinas (línea 7),Islas Filipinas,7,,,,Sin información sobre accesibilidad para personas con movilidad reducida,FILIPINAS,3,MADRID,MADRID,28003,VALLEHERMOSO,CHAMBERI,4.043.972.279.736.290,-37.115.000.631.943.800,913946767,,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Complutense de Madrid. Facultad de Derecho,Universidad-Complutense-de-Madrid.-Facultad-de-Derecho,,,,Metro: Ciudad Universitaria (línea 6).,,,,Metro: Ciudad Universitaria (línea 6),Ciudad Universitaria,6,,,,Sin información sobre accesibilidad para personas con movilidad reducida,COMPLUTENSE,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.443.658.832.937.900,-37.273.650.145.663.600,913945428,,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Complutense de Madrid. Facultad de Educación - Centro de Formación del Profesorado,Universidad-Complutense-de-Madrid.-Facultad-de-Educacion---Centro-de-Formacion-del-Profesorado,,,,"Metro: Vicente Aleixandre (línea 6), Francos Rodríguez (línea 7) Guzmán el Bueno (líneas 6 y 7).",,,,"Metro: Vicente Aleixandre (línea 6), Francos Rodríguez (línea 7) Guzmán el Bueno (líneas 6 y 7)","Vicente Aleixandre , Francos Rodríguez  Guzmán el Bueno","6
7",,,,Sin información sobre accesibilidad para personas con movilidad reducida,RECTOR ROYO-VILLANOVA,1,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,4.045.009.595.969.180,-37.173.415.690.104.500,"913946136
913946132
913946311
913946209
913946119",secre.alumnos@edu.ucm.es,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
"Universidad Complutense de Madrid. Facultad de Enfermería, Fisioterapia y Podología","Universidad-Complutense-de-Madrid.-Facultad-de-Enfermeria,-Fisioterapia-y-Podologia",,,,Metro: Ciudad Universitaria (línea 6).,,,,Metro: Ciudad Universitaria (línea 6),Ciudad Universitaria,6,,,,Sin información sobre accesibilidad para personas con movilidad reducida,RAMON Y CAJAL,3,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,4.044.388.989.111.180,-3.725.275.188.293.440,"913941536
913941530
913941648",secre.alumnos@enf.ucm.es,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Complutense de Madrid. Facultad de Estudios Estadísticos,Universidad-Complutense-de-Madrid.-Facultad-de-Estudios-Estadisticos,,,,Metro: Ciudad Universitaria (línea 6).,,,,Metro: Ciudad Universitaria (línea 6),Ciudad Universitaria,6,,,,Sin información sobre accesibilidad para personas con movilidad reducida,PUERTA DE HIERRO,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,4.044.737.250.847.300,-37.365.294.545.551.700,"913944004
913944064",pgweb@estad.ucm.es,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Complutense de Madrid. Facultad de Farmacia,Universidad-Complutense-de-Madrid.-Facultad-de-Farmacia,,,,Metro: Ciudad Universitaria (línea 6).,,,,Metro: Ciudad Universitaria (línea 6),Ciudad Universitaria,6,,,,Sin información sobre accesibilidad para personas con movilidad reducida,RAMON Y CAJAL,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,4.044.451.127.873.060,-37.262.019.812.409.100,"913947219
913941705",salfarm@ucm.es,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Complutense de Madrid. Facultad de Filología,Universidad-Complutense-de-Madrid.-Facultad-de-Filologia,,,,Metro: Ciudad Universitaria (línea 6).,,,,Metro: Ciudad Universitaria (línea 6),Ciudad Universitaria,6,,,,Sin información sobre accesibilidad para personas con movilidad reducida,MENENDEZ PELAYO,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,404.489.838.961.669,-3.730.503.351.852.510,"913945344
913945345
913945299",alumnos-filologia@ucm.es / doctoradofilologia@ucm.es,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Complutense de Madrid. Facultad de Filosofía,Universidad-Complutense-de-Madrid.-Facultad-de-Filosofia,,,,"Metro: Ciudad Universitaria (Línea 6)  Bus: 132, 82, F, G, U",,,,Metro: Ciudad Universitaria (Línea 6),Ciudad Universitaria,6,"Bus: 132, 82, F, G, U","132
82",,Sin información sobre accesibilidad para personas con movilidad reducida,MENENDEZ PELAYO,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,404.489.838.961.669,-3.730.503.351.852.510,"913945982
913946049
913946058
913946057",salfilos@ucm.es,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Complutense de Madrid. Facultad de Geografía e Historia,Universidad-Complutense-de-Madrid.-Facultad-de-Geografia-e-Historia,,,,Metro: Ciudad Universitaria (línea 6).,,,,Metro: Ciudad Universitaria (línea 6),Ciudad Universitaria,6,,,,Sin información sobre accesibilidad para personas con movilidad reducida,PROFESOR ARANGUREN,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.447.654.037.490.600,-3.732.389.406.635.350,"913945990
913945991
913945994",secretariagh@ucm.es,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Complutense de Madrid. Facultad de Informática,Universidad-Complutense-de-Madrid.-Facultad-de-Informatica,,,,Metro: Ciudad Universitaria (línea 6).,,,,Metro: Ciudad Universitaria (línea 6),Ciudad Universitaria,6,,,,Sin información sobre accesibilidad para personas con movilidad reducida,PROFESOR JOSE GARCIA SANTESMASES,9,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.453.077.067.733.500,-3.733.826.683.733.910,"913947505
913947504",salfdi@ucm.es,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Complutense de Madrid. Facultad de Medicina,Universidad-Complutense-de-Madrid.-Facultad-de-Medicina,,,,Metro: Ciudad Universitaria (línea 6).,,,,Metro: Ciudad Universitaria (línea 6),Ciudad Universitaria,6,,,,Sin información sobre accesibilidad para personas con movilidad reducida,RAMON Y CAJAL,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,4.044.451.127.873.060,-37.262.019.812.409.100,913941307,decmed@ucm.es,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Complutense de Madrid. Facultad de Odontología,Universidad-Complutense-de-Madrid.-Facultad-de-Odontologia,,,,Metro: Ciudad Universitaria (línea 6).,,,,Metro: Ciudad Universitaria (línea 6),Ciudad Universitaria,6,,,,Sin información sobre accesibilidad para personas con movilidad reducida,RAMON Y CAJAL,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,4.044.451.127.873.060,-37.262.019.812.409.100,913941920,infodon@pas.ucm.es,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Complutense de Madrid. Facultad de Óptica y Optometría,Universidad-Complutense-de-Madrid.-Facultad-de-optica-y-Optometria,,,,"Metro: San Blas (línea 7), Avenida de Guadalajara (línea 2).",,,,"Metro: San Blas (línea 7), Avenida de Guadalajara (línea 2)","San Blas , Avenida de Guadalajara","7
2",,,,Sin información sobre accesibilidad para personas con movilidad reducida,ARCOS DE JALON,118,MADRID,MADRID,28037,ARCOS,SAN BLAS-CANILLEJAS,4.042.597.819.309.270,-36.140.011.950.615.600,913946876,infopt@ucm.es,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Complutense de Madrid. Facultad de Veterinaria,Universidad-Complutense-de-Madrid.-Facultad-de-Veterinaria,,,,Metro: Ciudad Universitaria (línea 6).,,,,Metro: Ciudad Universitaria (línea 6),Ciudad Universitaria,6,,,,Sin información sobre accesibilidad para personas con movilidad reducida,PUERTA DE HIERRO,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,4.044.737.250.847.300,-37.365.294.545.551.700,"913943876
913943882",gervet@ucm.es,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Complutense. Hospital Clínico Veterinario,Universidad-Complutense.-Hospital-Clinico-Veterinario,,,,Metro: Ciudad Universitaria (línea 6).,,,,Metro: Ciudad Universitaria (línea 6),Ciudad Universitaria,6,,,,Sin información sobre accesibilidad para personas con movilidad reducida,PUERTA DE HIERRO,1,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,4.044.737.250.847.300,-37.365.294.545.551.700,,hcvucm@ucm.es,/contenido/entidadesYorganismos/ClinicasCentrosVeterinarios,ClinicasCentrosVeterinarios
Universidad Nacional de Educación a Distancia (UNED). Centro Asociado Madrid - Escuelas Pías,Universidad-Nacional-de-Educacion-a-Distancia-(UNED).-Centro-Asociado-Madrid---Escuelas-Pias,,,,Metro: Lavapiés (línea 3).  Cercanías Renfe: Embajadores (línea C5).,Renfe: Embajadores (línea C5),C-5,Embajadores,Metro: Lavapiés (línea 3),Lavapiés,3,,,,Sin información sobre accesibilidad para personas con movilidad reducida,TRIBULETE,14,MADRID,MADRID,28012,EMBAJADORES,CENTRO,404.077.959.539.866,-37.025.893.902.054.000,"914675871
914675522
922",info.escuelaspias@madrid.uned.es,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Nacional de Educación a Distancia (UNED). Centro Asociado Madrid - Gregorio Marañón,Universidad-Nacional-de-Educacion-a-Distancia-(UNED).-Centro-Asociado-Madrid---Gregorio-Maranon,,,,Metro: Lavapiés (línea 3).  Cercanías Renfe: Embajadores (línea C5).,Renfe: Embajadores (línea C5),C-5,Embajadores,Metro: Lavapiés (línea 3),Lavapiés,3,,,,Sin información sobre accesibilidad para personas con movilidad reducida,ARGUMOSA,3,MADRID,MADRID,28012,EMBAJADORES,CENTRO,40.408.447.184.626.100,-37.001.742.404.603.100,"915270665
915399747
922",info.gmaranon@madrid.uned.es,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Nacional de Educación a Distancia (UNED). Centro Asociado Madrid - Jacinto Verdaguer,Universidad-Nacional-de-Educacion-a-Distancia-(UNED).-Centro-Asociado-Madrid---Jacinto-Verdaguer,,,,Metro: Aviación Española (línea 10).  Cercanías Renfe: Las Águilas (línea C5).,Renfe: Las Águilas (línea C5),C-5,Las Águilas,Metro: Aviación Española (línea 10),Aviación Española,10,,,,Sin información sobre accesibilidad para personas con movilidad reducida,FUENTE DE LIMA,22,MADRID,MADRID,28024,LAS AGUILAS,LATINA,4.038.278.645.640.310,-37.824.021.083.869.600,917106155,info.jverdaguer@madrid.uned.es,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Nacional de Educación a Distancia (UNED). Centro Asociado Madrid - Las Tablas,Universidad-Nacional-de-Educacion-a-Distancia-(UNED).-Centro-Asociado-Madrid---Las-Tablas,,,,"Metro: Las Tablas (línea 10), Palas de Rey (línea ML1).",,,,"Metro: Las Tablas (línea 10), Palas de Rey (línea ML1)","Las Tablas , Palas de Rey","10
1",,,,Sin información sobre accesibilidad para personas con movilidad reducida,SANTO DOMINGO DE LA CALZADA,9,MADRID,MADRID,28050,VALVERDE,FUENCARRAL-EL PARDO,40.504.821.065.488,-36.658.596.724.706.100,"913074730
913074733",info.lastablas@madrid.uned.es,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Nacional de Educación a Distancia (UNED). Centro Universitario de Idiomas a Distancia (CUID),Universidad-Nacional-de-Educacion-a-Distancia-(UNED).-Centro-Universitario-de-Idiomas-a-Distancia-(CUID),,,,Metro: Lavapiés (línea 3).  Cercanías Renfe: Embajadores (línea C5).,Renfe: Embajadores (línea C5),C-5,Embajadores,Metro: Lavapiés (línea 3),Lavapiés,3,,,,Sin información sobre accesibilidad para personas con movilidad reducida,TRIBULETE,14,MADRID,MADRID,28012,EMBAJADORES,CENTRO,404.077.959.539.866,-37.025.893.902.054.000,914203912,info.cuid@madrid.uned.es,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
