PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
4833;Hipódromo de la Zarzuela;;Consultar en su página web.;Aparcamiento gratuito;Transporte gratuito: Lanzadera desde Paseo Moret desde una hora antes de la primera carrera. En el caso de que haya cualquier evento que impida la libre circulación en la zona de Moncloa, el autobús saldrá desde la salida de metro de Ciudad Universitaria.  Bus: 658.;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98e3b0c40971c010VgnVCM1000000b205a0aRCRD;PADRE HUIDOBRO;AVENIDA;V;0;;s/n;;;MADRID;MADRID;28040;3;CIUDAD UNIVERSITARIA;9;MONCLOA-ARAVACA;436863;4478340;4.045.332.653.819.750;-37.446.017.803.511.400;;;;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Hipodromos
11417679;Iglesia Cristiana Adventista del Séptimo Día. Madrid Emaus;;;;Metro: Avenida de Guadalajara (línea 2);;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f4aaeeb2dcd1a710VgnVCM1000001d4a900aRCRD;RUSIA;CALLE;V;11;;;;;MADRID;MADRID;28022;5;ROSAS;20;SAN BLAS-CANILLEJAS;448247;4475023;40.424.237.049.023.700;-36.100.802.530.279.900;917 377 737;;info@adventista.es;/contenido/entidadesYorganismos/TemplosOtrasReligiones
3480;Iglesia Cristo Rey de Argüelles;;;;"Metro: Arg&amp;uuml;elles (líneas 3, 4 y 6), Moncloa (líneas 3 y 6)";;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=94d213db5b71c010VgnVCM1000000b205a0aRCRD;MARTIN DE LOS HEROS;CALLE;V;91;;;;;MADRID;MADRID;28008;2;ARGUELLES;9;MONCLOA-ARAVACA;438916;4475939;40.431.849.557.830.300;-3.720.156.223.423.480;915 497 544;;;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas
4714;Instalaciones  Deportivas Canal de Isabel II;;Instalaciones: De lunes a domingo de 8 a 22 horas.  Oficina:  De lunes a viernes de 9 a 14 y de 16 a 20 horas.   La instalación permanecerá cerrada los días 1 y 6 de enero, 1 de mayo, Jueves y Viernes Santo, el 24, el 25 y el 31 de diciembre.;;Metro: Canal (líneas 7 y 2) , Ríos Rosas (línea 1).;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a8b5b0c40971c010VgnVCM1000000b205a0aRCRD;FILIPINAS;AVENIDA;V;54;;;;;MADRID;MADRID;28003;6;VALLEHERMOSO;7;CHAMBERI;440196;4477017;4.044.165.486.323.620;-3.705.163.977.451.450;915 339 642;;id.canal@madrid.org;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
4730;Instalaciones Deportivas San Vicente de Paúl;;Apertura de la instalación   De lunes a sábado de 8:30 a 21:30 horas. Sábados, domingos y festivos de 8:30 a 14:30 horas (verano de 8:30 a 21:30 horas).   Oficina:  de lunes a viernes de 9 a 21 horas.   La instalación permanecerá cerrada los días 1 y 6 de enero, Jueves Santo, Viernes Santo, el 1 de mayo,  el 24, el 25 y el 31 de diciembre.;;Metro: Opañel (línea 6), Abrantes (línea 11);;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=578c42be9971c010VgnVCM1000000b205a0aRCRD;PELICANO;CALLE;V;4;;;;;MADRID;MADRID;28025;7;ABRANTES;11;CARABANCHEL;438388;4470596;4.038.368.290.304.940;-37.258.674.678.514.300;914 697 404;;sanvicente.paul@madrid.org;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
12054579;Instalación deportiva para mayores Concepción Arenal;;Lunes a viernes de 9 a 19:30 horas.;Cafetería y comedor:    Horario: 9:30 a 14:45 y de 16 a 19 horas.   Talleres: Actividades físicas para personas mayores socias de varios centros municipales de mayores del distrito de Hortaleza.    Gimnasia, Taichi, Yoga, Pilates, Bailes de salón   Fiestas intercentros e intergeneracionales    Zona wifi  Al no ser un centro de mayores, las personas mayores interesadas deberán acudir para inscribirse o ser atendidas al centro del que sea socia.;Bus: 73, 120, 125, 172, 87   Metro: Canillas (línea 4), Mar de Cristal (líneas 4 y 8);Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la información relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participación y la integración social.;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1c1628cecde39810VgnVCM1000001d4a900aRCRD;JAVIER DEL QUINTO;CALLE;V;12;;;;Está ubicado dentro del Centro de Servicios Sociales ?Concepción Arenal?;MADRID;MADRID;28043;3;CANILLAS;16;HORTALEZA;445557;4479741;4.046.656.244.589.170;-36.421.934.745.321.300;913 821 561;;csscarenal@madrid.es;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores
6088;Instituto de Educación Secundaria (IES) Antonio Domínguez Ortiz;;;Planes de mejora.;METRO: Miguel Hernández BUS: 54 , 103 , 143;ENSEÑANZA: ESO - BACHILLERATO (Ciencias - Humanidades y Ciencias Sociales).;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=864fc05ef571c010VgnVCM1000000b205a0aRCRD;ANDALUCES;CALLE;V;36;;;;;MADRID;MADRID;28038;4;PALOMERAS SURESTE;13;PUENTE DE VALLECAS;446066;4471134;4.038.905.798.476.670;-3.635.474.656.654.830;913 033 235;913 808 187;ies.antoniodomingue.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/InstitutosEnseñanzaSecundaria
6089;Instituto de Educación Secundaria (IES) Antonio Machado;;;Planes de mejora.;BUS: 47;ENSEÑANZA: ESO - BACHILLERATO (Ciencias y Tecnología - Humanidades y Ciencias Sociales);1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=195fc05ef571c010VgnVCM1000000b205a0aRCRD;ALFONSO FERNANDEZ;CALLE;V;25;;;;;MADRID;MADRID;28044;6;BUENAVISTA;11;CARABANCHEL;435970;4468931;40.366.615.432.961.600;-3.755.460.567.687.770;915 085 940 - 915 085 941;915 080 321;;/contenido/entidadesYorganismos/CentrosEducacion/InstitutosEnseñanzaSecundaria
6092;Instituto de Educación Secundaria (IES) Avenida de los Toreros;;;Planes de mejora.;METRO: Ventas BUS: 12 , 21 , 38 , 43 , 48 , 53 , 74 , 106 , 110 , 146 , 210;ENSEÑANZA: ESO - BACHILLERATO (Ciencias y Tecnología - Humanidades y Ciencias Sociales);1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c09fc05ef571c010VgnVCM1000000b205a0aRCRD;TOREROS;AVENIDA;V;57;;;;;MADRID;MADRID;28028;4;GUINDALERA;4;SALAMANCA;443616;4476082;4.043.346.107.006.070;-3.664.777.722.452.950;913 552 326;913 561 205;;/contenido/entidadesYorganismos/CentrosEducacion/InstitutosEnseñanzaSecundaria
6209;Instituto de Educación Secundaria (IES) Barajas;;;;BUS: 11 , 53 , 114 , 115 , 122;ENSEÑANZA: ESO - BACHILLERATO (Ciencias y Tecnología - Humanidades y Ciencias Sociales). FORMACIÓN PROFESIONAL DE GRADO MEDIO (Carrocería - Electromecánica de Vehículos Automóviles -Instalaciones de telecomunicaciones - Instalaciones eléctricas y automáticas - Joyería - Mecanizado - Soldadura y calderería) FORMACIÓN PROFESIONAL DE GRADO SUPERIOR (Automoción - Desarrollo de aplicaciones multiplataforma - Mantenimiento aeromecánico - Mantenimiento de aviónica). PROGRAMAS DE CUALIFICACIÓN PROFESIONAL VOLUNTARIOSPROGRAMAS DE CUALIFICACIÓN PROFESIONAL INICIAL: GENERAL: Operaciones de fontanería y calefacción-climatización - Operaciones auxiliares de mantenimiento de vehículos - Operaciones auxiliares en fabricación por mecanizado - Operaciones auxiliares  de montaje de instalaciones en edificios.;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=53afc05ef571c010VgnVCM1000000b205a0aRCRD;AMERICA;AVENIDA;V;119;;;;;MADRID;MADRID;28042;1;ALAMEDA DE OSUNA;21;BARAJAS;449185;4477938;4.045.054.903.333.010;-35.992.596.959.233.000;917 426 211;917 420 251;;/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPublicos
6159;Instituto de Educación Secundaria (IES) Barrio de Bilbao;;;Planes de mejora.;BUS: 4 , 38 , 48 , 70 , 106 , 109;"FORMACIÓN PROFESIONAL BÁSICA   Imagen Personal (peluquería y estética)     FORMACIÓN PROFESIONAL  DE GRADO MEDIO    Servicios Socioculturales y a la Comunidad (Atención a personas en situación de dependencia)    Imagen Personal (peluquería y cosmética capilar; estética y belleza)     FORMACIÓN PROFESIONAL DE GRADO SUPERIOR  Servicios Socioculturales y a la Comunidad (Educación Infantil; Animación Sociocultural y Turística; Integración Social; Promoción de la Igualdad de Género) Imagen Personal (Termalismo y bienestar; Estética integral y bienestar; Caracterización y maquillaje profesional; Estilismo y dirección de peluquería)";1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e5bfc05ef571c010VgnVCM1000000b205a0aRCRD;VILLAESCUSA;CALLE;NUM;20;;;;;MADRID;MADRID;28017;2;PUEBLO NUEVO;15;CIUDAD LINEAL;446501;4474680;4.042.103.061.653.260;-36.306.477.550.339.800;913 041 018;917 542 920;es.barriodebilbao.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPublicos
50012617;Instituto de Educación Secundaria (IES) Blanca Fernández Ochoa;;;;Autobuses EMT:  Línea 170: conecta Arroyo del Fresno con Sanchinarro. Esta línea ajustó su recorrido específicamente para dar servicio al instituto. Línea 134 Línea 178.  Metro:  Estación Montecarmelo (Línea 10).;"ENSEÑANZA: ESO - Enseñanza biling&amp;uuml;e";1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=24a063b4e2738910VgnVCM100000891ecb1aRCRD;MONASTERIO DE EL PAULAR;CALLE;;3;;;;;MADRID;MADRID;;;;;FUENCARRAL-EL PARDO;;;4.050.024.302.765.200;-3.711.515.962.552.100;919 13 70 48;;ies.blancafdezochoa.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/InstitutosEnseñanzaSecundaria
6100;Instituto de Educación Secundaria (IES) Celestino Mutis;;;Planes de mejora.;BUS: 22 , 76 , 79 , 86 , 130 , 131 RENFE: Puente Alcocer;ENSEÑANZA: ESO - BACHILLERATO (Ciencias y Tecnología - Humanidades y C. Sociales);1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a40c05ef571c010VgnVCM1000000b205a0aRCRD;HUERTA DE VILLAVERDE;CALLE;V;15;;;;;MADRID;MADRID;28021;;SAN ANDRES;;VILLAVERDE;439546;4466869;4.034.830.726.550.710;-37.131.487.809.799.300;917 954 006 - 917 984 788;915 053 829;;/contenido/entidadesYorganismos/CentrosEducacion/InstitutosEnseñanzaSecundaria
6086;Instituto de Educación Secundaria (IES) Ciudad Escolar;;;;BUS: 711 , 712 , 713 , 716 , 717 , 721 , 722;ENSEÑANZA: FORMACIÓN PROFESIONAL DE  GRADO MEDIO ( Comercio - Gestión administrativa - Conducción de actividades físicas-deportivas en el medio natural - Peluquería y Cosmética Capilar - Atención a personas en situación de Dependencia).FORMACIÓN PROFESIONAL  DE GRADO SUPERIOR (Educación Infantil - Administración y finanzas - Animación de actividades físicas y deportivas - Animación sociocultural - Comercio internacional - Desarrollo de aplicaciones web - Gestión comercial y marketing - Integración social) PROGRAMAS DE CUALIFICACIÓN PROFESIONAL INICIAL: OBLIGATORIOS (Servicios auxiliares de peluquería - Arreglos y adaptaciones de prendas y artículos en textil y piel).;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f9a0c05ef571c010VgnVCM1000000b205a0aRCRD;colmenar viejo;carretera;V;12.800;;;;;;MADRID;28049;8;EL GOLOSO;8;FUENCARRAL-EL PARDO;441450;4486654;40.528.563.960.264.600;-3.691.273.586.506.090;917 341 244;917 352 541;ies.ciudadescolar.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPublicos
6160;Instituto de Educación Secundaria (IES) Ciudad de Jaén;;;Planes de mejora. Integración preferente (motóricos).;BUS: 78 , 81 , 121 RENFE: Orcasitas;"ENSEÑANZA: ESO - BACHILLERATO (Ciencias y Tecnología - Humanidades y Ciencias Sociales) - Enseñanza biling&amp;uuml;eFORMACIÓN PROFESIONAL DE GRADO MEDIO (Gestión administrativa - Estética personal decorativa - Peluqueria y cosmética capilar) FORMACIÓN PROFESIONAL DE GRADO SUPERIOR (Administración y finanzas - Estética integral y bienestar). PROGRAMA DE CUALIFICACIÓN PROFESIONAL INICIAL: OBLIGATORIOS:  ESPECIAL (Servicios auxiliares en Administración y Gestión). GENERAL (Servicios auxiliares en Administración y Gestión - Servicios auxiliares de peluquería)  PROGRAMA DE CUALIFICACIÓN PROFESIONAL INICIAL: VOLUNTARIOS";1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f60c05ef571c010VgnVCM1000000b205a0aRCRD;RIO;CAMINO;V;5;;;;;MADRID;MADRID;28041;2;ORCASUR;12;USERA;440673;4469451;4.037.164.844.454.440;-3.700.119.741.623.100;913 173 000 - 913 173 332;913 171 528;ies.ciudaddejaen.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPublicos
6104;Instituto de Educación Secundaria (IES) Conde de Orgaz;;;Planes de mejora.;METRO: Esperanza BUS: 73 , 120 , 122;ENSEÑANZA: ESO - BACHILLERATO (Ciencias y Tecnología - Humanidades y C. Sociales - Artes plásticas, diseño e imagen).;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d1d0c05ef571c010VgnVCM1000000b205a0aRCRD;NAPOLES;CALLE;V;56;;;;;MADRID;MADRID;28043;3;CANILLAS;16;HORTALEZA;445158;4479016;40.460.004.213.737.800;-3.646.852.131.012.140;913 884 579 - 913 884 521;913 886 113;;/contenido/entidadesYorganismos/CentrosEducacion/InstitutosEnseñanzaSecundaria
6106;Instituto de Educación Secundaria (IES) Eijo y Garay;;;;METRO: Alto de Extremadura BUS: 31 , 33 , 36 , 39 , 65;ENSEÑANZA: ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología).;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f6f0c05ef571c010VgnVCM1000000b205a0aRCRD;SEVERINO AZNAR EMBID;CALLE;V;6;;;;;MADRID;MADRID;28011;2;PUERTA DEL ANGEL;10;LATINA;437398;4473266;40.407.648.723.183.500;-3.737.793.320.457.920;914 632 441 -914 632 442;915 262 826;;/contenido/entidadesYorganismos/CentrosEducacion/InstitutosEnseñanzaSecundaria
6111;Instituto de Educación Secundaria (IES) Fortuny;;;Planes de mejora.;METRO: Rubén Darío BUS: 5 , 7 , 14 , 16 , 27 , 40 , 45 , 61 , 147 , 150;"ENSEÑANZA: ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencia y Tecnología) - Enseñanza biling&amp;uuml;e";1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b391c05ef571c010VgnVCM1000000b205a0aRCRD;FORTUNY;CALLE;V;24;;;;;MADRID;MADRID;28010;4;ALMAGRO;7;CHAMBERI;441475;4476126;4.043.371.855.186.590;-3.690.022.497.468.030;913 101 839;913 087 018;;/contenido/entidadesYorganismos/CentrosEducacion/InstitutosEnseñanzaSecundaria
5793753;Instituto de Educación Secundaria (IES) Francisco Ayala;;;;BUS: 47, 35, 155 METRO: La Peseta;"ENSEÑANZA: Educación Secundaria Obligatoria - Bachillerato (Ciencias - Humanidades y Ciencias Sociales). Enseñanza biling&amp;uuml;e";1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=09f00081947da210VgnVCM1000000b205a0aRCRD;JACOBEO;CALLE;V;33;;;;;MADRID;MADRID;28054;6;BUENAVISTA;11;CARABANCHEL;435395;4468629;4.036.572.364.957.520;-3.760.939.176.805.740;915 116 804;915 080 647;ies.franciscoayala.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/InstitutosEnseñanzaSecundaria
6113;Instituto de Educación Secundaria (IES) García Morato;;;;BUS: 34 , 139, 155;ENSEÑANZA: ESO - BACHILLERATO (Ciencias y Tecnología - Humanidades y Ciencias Sociales);1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80f1c05ef571c010VgnVCM1000000b205a0aRCRD;GENERAL SALIQUET;CALLE;V;34;;;;;MADRID;MADRID;28044;7;LAS AGUILAS;10;LATINA;434822;4469583;4.037.427.307.778.160;-3.767.785.010.967.580;917 056 300 - 917 050 818;917 066 145;ies.garciamorato.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/InstitutosEnseñanzaSecundaria
6117;Instituto de Educación Secundaria (IES) Gregorio Marañón;;;Planes de mejora.;METRO: Barrio del Pilar , Peñagrande BUS: 42 , 49 , 126 , 128 , 147;"ENSEÑANZA: ESO - BACHILLERATO (Ciencias - Humanidades y Ciencias Sociales) Educación secundaria obligatoria para personas adultas 'Bachibac' Programa doble titulación Bachiller-Baccalaureat Enseñanza biling&amp;uuml;e";1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3822c05ef571c010VgnVCM1000000b205a0aRCRD;EL FERROL;AVENIDA;NUM;43;;;;;MADRID;MADRID;28029;4;EL PILAR;8;FUENCARRAL-EL PARDO;439808;4480645;4.047.430.854.434.280;-37.101.034.755.708.100;917 310 421;917 380 949;;/contenido/entidadesYorganismos/CentrosEducacion/InstitutosEnseñanzaSecundaria
6120;Instituto de Educación Secundaria (IES) Isaac Newton;;;Integración (preferentemente motóricos);METRO: Antonio Machado BUS: 42 , 132;"ENSEÑANZA: ESO - BACHILLERATO (Ciencias y Tecnología - Humanidades y Ciencias Sociales). Enseñanza biling&amp;uuml;e";1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1052c05ef571c010VgnVCM1000000b205a0aRCRD;JOAQUIN LORENZO;CALLE;NUM;2;;;;;MADRID;MADRID;28035;3;PEÑA GRANDE;8;FUENCARRAL-EL PARDO;438838;4480720;40.473.031.533.383.400;-3.722.818.756.983.540;913 732 052 -913 866 587;913 732 177;ies.newton.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/InstitutosEnseñanzaSecundaria
6122;Instituto de Educación Secundaria (IES) Iturralde;;;Integración (General);METRO: Eugenia de Montijo BUS: 17;ENSEÑANZA: ESO - BACHILLERATO (Ciencias y Tecnología - Humanidades y Ciencias Sociales).;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a82c05ef571c010VgnVCM1000000b205a0aRCRD;NUESTRA SEÑORA DE LA LUZ;CALLE;V;53;;;;;MADRID;MADRID;28047;4;ALUCHE;10;LATINA;436232;4470874;40.386.012.038.462.600;-3.751.306.277.710.780;914 626 822;914 627 744;;/contenido/entidadesYorganismos/CentrosEducacion/InstitutosEnseñanzaSecundaria
6153;Instituto de Educación Secundaria (IES) Joaquín Rodrigo;;;Planes de mejora.;METRO: Vicálvaro BUS: 4 , 100 , 106 , 130;ENSEÑANZA: ESO - BACHILLERATO (Ciencia y Tecnología - Humanidades y Ciencias Sociales);1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1d92c05ef571c010VgnVCM1000000b205a0aRCRD;CASALARREINA;CALLE;V;28;;;;;MADRID;MADRID;28032;;AMBROZ;;VICALVARO;447896;4473333;4.040.897.549.865.360;-36.140.942.577.626.000;917 762 262;917 762 393;;/contenido/entidadesYorganismos/CentrosEducacion/InstitutosEnseñanzaSecundaria
6132;Instituto de Educación Secundaria (IES) Juana de Castilla;;;Integración (Preferentemente motóricos);METRO: Pavones BUS: 8 , 20 , 30 , 32 , 71 , 142 , 144;"ENSEÑANZA: ESO - BACHILLERATO (Ciencias y Tecnología - Humanidades y Ciencias Sociales) - Enseñanza biling&amp;uuml;e";1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=57e2c05ef571c010VgnVCM1000000b205a0aRCRD;VALDEBERNARDO;CALLE;V;3;;;;;MADRID;MADRID;28030;1;PAVONES;14;MORATALAZ;446274;4472174;4.039.843.146.459.060;-363.309.996.975.464;917 726 666 - 917 726 918;913 710 669;ies.juanadecastilla.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/InstitutosEnseñanzaSecundaria
6518952;Instituto de Educación Secundaria (IES) Manuel Fraga Iribarne;;;;Bus: 172, 173;"ENSEÑANZA: ESO - BACHILLERATO (Ciencias y Tecnología - Humanidades y Ciencias Sociales) - Enseñanza biling&amp;uuml;e";1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d54fe1c4631e8310VgnVCM1000000b205a0aRCRD;NICETO ALCALA ZAMORA;AVENIDA;V;54;;;;;MADRID;MADRID;28050;6;VALDEFUENTES;16;HORTALEZA;444338;4483407;404.994.968.321.812;-36.569.084.959.295.800;912 761 503;912 749 994;;/contenido/entidadesYorganismos/CentrosEducacion/InstitutosEnseñanzaSecundaria
10387806;Instituto de Educación Secundaria (IES) María Rodrigo;;;Planes de mejora.;METRO: La Gavia BUS: 103, 142;ENSEÑANZA: ESO - BACHILLERATO (Ciencias  - Humanidades y Ciencias Sociales).;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=05d8e7398087c510VgnVCM1000001d4a900aRCRD;TALAMANCA DEL JARAMA, esquina GRANJA DE SAN ILDEFONSO;CALLE;V;;;;;;MADRID;MADRID;28051;1;CASCO H.VALLECAS;18;VILLA DE VALLECAS;447393;4468672;403.669.635.274.679;-3.619.625.507.906.440;912 761 532;917 031 802;ies.mariarodrigo.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/InstitutosEnseñanzaSecundaria
6225;Instituto de Educación Secundaria (IES) Moratalaz;;;;METRO: Estrella BUS: 20 , 30 , 32 , 71 , 113;ENSEÑANZA: FORMACIÓN PROFESIONAL DE GRADO MEDIO (Gestión administrativa -  Cuidados auxiliares de enfermería -  Farmacia y Parafarmacia - Instalaciones de Telecomunicaciones). FORMACIÓN PROFESIONAL DE GRADO SUPERIOR (Administración y finanzas - Secretariado - Sistemas de telecomunicación e informáticos - Anatomía patológica y citología -  Audiología protésica - Laboratorio de diagnóstico clínico).PROGRAMAS DE CUALIFICACIÓN PROFESIONAL INICIAL: GENERAL (Operaciones auxiliares de sistemas microinformáticos).;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=83b3c05ef571c010VgnVCM1000000b205a0aRCRD;CORREGIDOR DIEGO DE VALDERRABANO;CALLE;V;35;;;;;MADRID;MADRID;28030;4;MEDIA LEGUA;14;MORATALAZ;443823;4473284;40.408.278.182.902.700;-36.620.902.751.641.000;914 306 809 - 914 306 911;914 394 545;;/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPublicos
6134;Instituto de Educación Secundaria (IES) Nuestra Señora de la Almudena;;;Planes de mejora.;METRO: Valdeacederas BUS: 49 , 66 , 124;ENSEÑANZA: ESO - BACHILLERATO (Ciencias y Tecnología - Humanidades y C. Sociales) EDUCACIÓN BÁSICA DE PERSONAS ADULTAS;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=16c3c05ef571c010VgnVCM1000000b205a0aRCRD;REMONTA;PLAZA;V;17;;;;;MADRID;MADRID;28039;5;VALDEACEDERAS;6;TETUAN;440790;4479496;4.046.401.954.600.420;-3.698.400.411.395.510;915 712 857 - 915 714 768;915 711 386;;/contenido/entidadesYorganismos/CentrosEducacion/InstitutosEnseñanzaSecundaria
101114;Instituto de Educación Secundaria (IES) Numancia;;;Planes de mejora. Integración preferente (motóricos).;BUS: 63 , 141 , 143;ENSEÑANZA: ESO - BACHILLERATO (Ciencias  - Humanidades y Ciencias Sociales);1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=06b0e8ae8d81c010VgnVCM1000000b205a0aRCRD;LAS MARISMAS;CALLE;NUM;14;;;;;MADRID;MADRID;28038;6;NUMANCIA;13;PUENTE DE VALLECAS;444463;4472605;40.402.204.300.135.400;-3.654.488.722.948.690;915 015 001;915 014 989;ies.numancia.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/InstitutosEnseñanzaSecundaria
